번호,호텔명,소재지전화,도로명우편번호,도로명전체주소,객실수,Lat,Lng
1762,호텔썬비,02-737-8857,3149,서울특별시 종로구 인사동7길 26 (관훈동),42,37.5730378,126.9847563
1763,나인트리 프리미어 호텔 인사동,02-917-3099,3145,서울특별시 종로구 인사동길 49 (관훈동),299,37.5739965,126.9848994
1764,엘케이 모텔(LK 모텔),02-263-0218,3196,서울특별시 종로구 종로 232-5 (종로5가),15,37.5705877,127.0035606
1765,동대문관광호텔,02-741-7811,3119,서울특별시 종로구 종로 286 (창신동),52,37.5733202,127.015113
1766,YMCA관광호텔,02-732-8297,3164,서울특별시 종로구 종로 69 (종로2가),30,37.5706042,126.9852919
1767,우미관호텔,02-720-0385,3190,서울특별시 종로구 종로14길 4 (관철동356층),24,37.5697856,126.9867022
1768,호스텔 클로이,02-268-8011,3191,서울특별시 종로구 종로16길 32-4 동산빌딩 (관철동),19,37.5687014,126.9886907
1769,글로벌인 동대문 시티데이즈 인,02-273-3193,3119,서울특별시 종로구 종로48길 12 12층 (창신동),29,37.5714065,127.0116731
1770,동대문 서울 달빛,02-745-1986,3121,서울특별시 종로구 종로54길 9-10 23층 (창신동),19,37.5719051,127.0145147
1771,서울앤호텔 동대문,02-231-2757,3115,서울특별시 종로구 종로66가길 21 (숭인동),101,37.5732747,127.0208022
1772,호텔 아트리움,02-767-9800,3130,서울특별시 종로구 창경궁로 106 호텔아트리움 (인의동),139,37.5718184,126.9981044
1773,호스텔 데이,02-742-2948,3079,서울특별시 종로구 창경궁로 224 23층 (명륜4가 서울씨티빌딩),13,37.5827716,127.0013274
1774,호텔파이종로,02-765-0552,3128,서울특별시 종로구 창경궁로16가길 9 케니스토리 인 종로5가 (연지동),81,37.5741891,126.999496
1775,호텔베뉴지,02-223-6500,3192,서울특별시 종로구 청계천로 117 (관수동),163,37.5690222,126.9904296
1776,센츄럴관광호텔,02-365-6500,3193,서울특별시 종로구 청계천로 137 (장사동),72,37.5691896,126.9939227
1777,(주) 동승 JW메리어트 동대문 스퀘어 서울,02-262-0219,3198,서울특별시 종로구 청계천로 279 (종로6가),170,37.5704307,127.0064187
1778,VATICA HOTEL(바티카 호텔),02-741-7080,3120,서울특별시 종로구 청계천로 341 (창신동),50,37.5750914,127.0121575
1779,호스텔 하루,02-732-1101,3189,서울특별시 종로구 청계천로 61 관철동 빌딩 (관철동),14,37.5689971,126.9856706
1780,킴스관광호텔,02-379-0520,3010,서울특별시 종로구 평창문화로 136 (평창동),51,37.611795,126.9703219
1781,알로프트서울명동호텔,02-084-1000,4535,서울특별시 중구 남대문로 56 (명동2가 3층~20층),223,37.5622456,126.9819711
1782,이비스앰버서더 명동,02-361-8031,4534,서울특별시 중구 남대문로 78 (명동1가),280,37.5637451,126.9825156
1783,스타힐스호텔,02-771-1144,4526,서울특별시 중구 남대문로1길 8-1 1~10층 (북창동),37,37.561448,126.977682
1784,소테츠호텔즈 더 스프라지르 서울 명동,02-095-4900,4526,서울특별시 중구 남대문로5길 15 (북창동),430,37.5635252,126.9786554
1785,크리에이터타운 소공,02-777-9331,4526,서울특별시 중구 남대문로5길 17-5 (북창동 지1층~7층),45,37.5623099,126.9786787
1786,크라운파크호텔,02-750-5900,4532,서울특별시 중구 남대문로7길 19 (소공동),204,37.5637273,126.9807681
1787,호텔 코지 명동,02-773-8803,4529,서울특별시 중구 남대문시장길 61 4~6층8~9층 (회현동1가 모빅빌딩),82,37.5606881,126.9794128
1788,호텔신라,02-230-3501,4605,서울특별시 중구 동호로 249 (장충동2가),465,37.5577399,127.0076342
1789,앰배서더 서울 풀만 호텔,02-270-3187,4618,서울특별시 중구 동호로 287 (장충동2가),425,37.5602645,127.0023817
1790,호텔스카이파크 동대문1호점,02-900-9393,4559,서울특별시 중구 동호로 335 (오장동 동대문호텔피에프브이),254,37.5641517,127.0020775
1791,글로리 인(Glory Inn),02-285-6903,4547,서울특별시 중구 동호로 343-1 (오장동),42,37.5648174,127.0007109
1792,베이튼호텔,02-269-2550,4561,서울특별시 중구 동호로 346 (오장동),0,37.5648174,127.0007109
1793,라마다 서울 동대문호텔,02-276-3500,4561,서울특별시 중구 동호로 354 (을지로5가),154,37.5664267,127.0025169
1794,트레블로지 동대문 호텔,02-160-8888,4547,서울특별시 중구 동호로 359 2~20층 (을지로5가),242,37.5671165,127.0020108
1795,에이큐브호텔,02-264-2888,4547,서울특별시 중구 동호로35길 5 (을지로5가),43,37.5662159,127.0009697
1796,나인트리프리미어호텔 명동Ⅱ,02-179-2664,4555,서울특별시 중구 마른내로 28 (초동 3~16층),408,37.564,126.992
1797,동대문맥스타일 하우스,02-218-6565,4567,서울특별시 중구 마장로 3 (신당동 18층),10,37.5686858,127.0105375
1798,필스테이 명동메트로점,02-771-8787,4537,서울특별시 중구 명동10길 19-3 (명동2가 5층),14,37.5630328,126.9856018
1799,나인트리호텔 명동,02-750-0970,4537,서울특별시 중구 명동10길 51 (충무로2가),144,37.5615788,126.986055
1800,57 명동 호스텔,02-778-8835,4536,서울특별시 중구 명동2길 57 (충무로1가 11 12 13층),30,37.5609615,126.9834272
1801,(주)라인호텔명동,02-789-8111,4534,서울특별시 중구 명동3길 36 4~9층 (을지로2가),92,37.5653097,126.9837168
1802,명동 선샤인 게스트하우스,02-318-2882,4537,서울특별시 중구 명동8가길 27 (충무로2가 선샤인빌딩 7층 8층),45,37.56198,126.9865244
1803,K9명동호텔,070-8833-3450,4537,서울특별시 중구 명동8가길 33 (충무로2가 가나빌딩 4층5층6층),24,37.5618721,126.9869497
1804,더그랜드호텔 명동,02-777-7900,4537,서울특별시 중구 명동8가길 38 (충무로2가),50,37.5616242,126.9871398
1805,유에이치 스테이 명동,02-754-1616,4537,서울특별시 중구 명동8가길 47 78층 (충무로2가),12,37.5619223,126.9876587
1806,유에이치 스위트,02-773-3665,4537,서울특별시 중구 명동8가길 49 (충무로2가 3~8층),29,37.5619308,126.987808
1807,호텔크레토,02-740-4500,4537,서울특별시 중구 명동8가길 53 (충무로2가),35,37.5619338,126.9880547
1808,필스테이 명동스테이션(명동역점),02-264-7888,4536,서울특별시 중구 명동8가길 7 (충무로2가 4~5층),10,37.5617209,126.9853909
1809,오요호스텔 명동 1,070-8838-3650,4536,서울특별시 중구 명동8길 21-7 3~4층 (명동2가),17,37.5628767,126.9851545
1810,솔라리아 니시테츠 호텔 서울 명동,02-773-1555,4536,서울특별시 중구 명동8길 27 7층~22층 (명동2가),312,37.5624638,126.9851318
1811,K그랜드호텔 명동,070-8880-3650,4536,서울특별시 중구 명동8길 36 4~6층 (명동2가),25,37.5620745,126.9847058
1812,사보이 호텔,02-778-5555,4536,서울특별시 중구 명동8나길 10 (충무로1가),103,37.5616553,126.9842622
1813,호텔스카이파크 명동1호점,02-900-9300,4536,서울특별시 중구 명동8나길 15 (충무로1가 명동하늘빌딩 678910층),114,37.5609892,126.9861868
1814,메트로호텔,02-176-3121,4534,서울특별시 중구 명동9가길 14 (을지로2가),75,37.5650962,126.9837163
1815,호텔스카이파크 센트럴명동점,02-752-0022,4538,서울특별시 중구 명동9길 16 (명동1가 명동센트럴빌딩),312,37.5646118,126.9852283
1816,호스텔 아라125,02-775-5999,4534,서울특별시 중구 명동9길 21 (명동1가 56층),12,37.5647202,126.984525
1817,호텔 스카이파크 Ⅱ,02-900-9387,4538,서울특별시 중구 명동9길 22 (을지로2가),120,37.5648939,126.9850332
1818,소테츠 프레사인 서울 명동,02-095-4953,4536,서울특별시 중구 명동길 48 4~13층 (명동2가),152,37.563643,126.984997
1819,필스테이 명동점,02-319-8866,4538,서울특별시 중구 명동길 55 (명동1가 15층),25,37.5641218,126.9843091
1820,스텝인 명동1,02-267-8888,4538,서울특별시 중구 명동길 55 12층13층14층 (명동1가),25,37.5641021,126.9853711
1821,서울로얄호텔,02-129-5711,4538,서울특별시 중구 명동길 61 (명동1가),304,37.5637484,126.9834301
1822,이비스 스타일 앰배서더 서울 명동,02-370-1101,4553,서울특별시 중구 삼일대로 302 (충무로2가),180,37.5615919,126.9877434
1823,(주)호텔롯데 롯데시티호텔명동,02-112-1011,4542,서울특별시 중구 삼일대로 362 (장교동),435,37.567328,126.9868194
1824,오리엔스호텔&레지던스,02-280-8000,4627,서울특별시 중구 삼일대로2길 50 (예장동),116,37.5600501,126.9911441
1825,이화호텔,02-774-0700,4537,서울특별시 중구 삼일대로9길 2-1 (저동1가),38,37.5650049,126.9882022
1826,(주)코리아나호텔,02-171-7000,4519,서울특별시 중구 세종대로 135 (태평로1가),337,37.5679872,126.9771635
1827,프레이저플레이스남대문서울(Fraser Place Namdaemun-Seoul),02-098-0530,4526,서울특별시 중구 세종대로 58 (남대문로4가 2층~15층),252,37.5607687,126.9773755
1828,호텔 그레이스리 서울,02-936-0100,4526,서울특별시 중구 세종대로12길 12 (남대문로4가),336,37.5618085,126.9776349
1829,트레블로지 명동 시티홀 호텔,02-362-6001,4526,서울특별시 중구 세종대로16길 22 지상2층~11층 (북창동),90,37.5579667,126.9737648
1830,호텔 토마스 명동,02-777-9500,4526,서울특별시 중구 세종대로16길 26 호텔 토마스 명동 (북창동),0,37.5631284,126.9783526
1831,뉴국제호텔,02-732-0161,4520,서울특별시 중구 세종대로22길 12 (태평로1가),138,37.5679234,126.9779478
1832,(주)뉴서울호텔,02-701-0533,4520,서울특별시 중구 세종대로22길 16 (태평로1가),169,37.5679332,126.9780479
1833,(주)조선호텔앤리조트,02-771-0500,4533,서울특별시 중구 소공로 106 (소공동),453,37.5644064,126.9796971
1834,힐하우스 호텔,02-777-8135,4633,서울특별시 중구 소공로3길 42 (회현동1가),41,37.556805,126.9819591
1835,우주 남산점,02-774-1212,4631,서울특별시 중구 소공로6길 29 (남산동2가 1~2층),11,37.5585644,126.9847523
1836,밀레니엄 힐튼 서울,02-317-3306,4637,서울특별시 중구 소월로 50 (남대문로5가),679,37.5554538,126.9754336
1837,뉴스테이인(New stay inn),070-4543-0840,4554,서울특별시 중구 수표로 14 영한빌딩 345층 (충무로3가),25,37.5623393,126.9905847
1838,스타즈호텔 명동2호점,02-260-8000,4554,서울특별시 중구 수표로 16 (충무로3가),174,37.5625217,126.9906218
1839,지투호텔,02-277-9700,4555,서울특별시 중구 수표로 24 (저동2가),126,37.5646981,126.9906672
1840,트레블로지 명동 을지로호텔,064-710-8150,4542,서울특별시 중구 수표로 61 (을지로2가),224,37.5665795,126.9893117
1841,국도관광개발 주식회사 호텔국도,02-466-1011,4548,서울특별시 중구 을지로 164 (을지로4가지상2층일부 지상5층~19층),295,37.5660633,126.9997937
1842,(주)동대문레지던스 웨스턴코업,02-279-4500,4561,서울특별시 중구 을지로 228 (을지로5가 356910111314층),82,37.5664155,127.0032992
1843,노보텔 앰배서더 서울 동대문 호텔,02-425-8000,4561,서울특별시 중구 을지로 238 (을지로6가),331,37.5675139,127.0065887
1844,(주)케이스타 호텔,02-771-7755,4564,서울특별시 중구 을지로 255 7~9층 (을지로6가 기승빌딩),46,37.5664081,127.006591
1845,에이피엠 레지던스,02-200-0555,4565,서울특별시 중구 을지로 276 (을지로7가 에이피엠플레이스 11 12층),68,37.5652675,127.0084174
1846,(주)호텔롯데,02-759-7118,4533,서울특별시 중구 을지로 30 (소공동),1151,37.5633537,126.9812226
1847,뉴천지호텔,02-265-6131,4561,서울특별시 중구 을지로38길 20 (을지로5가),54,37.5671165,127.0020108
1848,호텔 DDK,02-269-9703,4564,서울특별시 중구 을지로43길 9-8 1-12층 (을지로6가),12,37.5669107,127.006453
1849,소테츠호텔즈 더 스프라지르 서울 동대문,02-198-1212,4565,서울특별시 중구 장충단로 226 (광희동2가),215,37.563762,127.0085234
1850,호텔 밀리오레,02-393-6500,4563,서울특별시 중구 장충단로 263 19층20층 (을지로6가),62,37.5657784,127.0075672
1851,반얀트리 클럽앤스파 서울,02-250-8045,4605,서울특별시 중구 장충단로 60 (장충동2가),50,37.5500108,127.0004802
1852,(주)호텔스카이파크 킹스타운동대문,02-900-9387,4563,서울특별시 중구 장충단로13길 20 (을지로6가 현대시티타워지하2층지상1층14~22층),408,37.5686986,127.0076666
1853,로컬스티치 크리에이터타운 을지로,02-782-9852,4559,서울특별시 중구 창경궁로 20 (예관동),181,37.5644436,126.9985618
1854,쉐어하우스 다함,02-237-4522,4607,서울특별시 중구 청구로17길 83 (신당동),10,37.5575408,127.0113911
1855,스테이비호텔 명동,02-277-6300,4555,서울특별시 중구 충무로 23-1 (충무로3가 스테이비 호텔 명동),97,37.5632511,126.9927932
1856,프레이저 플레이스 센트럴 서울,02-220-8110,4517,서울특별시 중구 통일로 78 (순화동),240,37.5624639,126.9706122
1857,케이게스트하우스명동1호점(K-GUEST HOUSE THE MYEONG DONG 1ST),070-8800-3650,4535,서울특별시 중구 퇴계로 103 345층 (충무로1가),11,37.5609432,126.9825464
1858,데이즈 호텔 명동,02-777-0500,4536,서울특별시 중구 퇴계로 107 (충무로1가),64,37.5609432,126.9825464
1859,조은호텔 서울명동,02-124-1122,4536,서울특별시 중구 퇴계로 115 (충무로1가 3층~17층),10,37.5614491,126.9811365
1860,밀리오레호텔 서울명동,02-124-1122,4536,서울특별시 중구 퇴계로 115 밀레오레 명동 3~17층 (충무로1가),376,37.5609432,126.9825464
1861,(주)서울프린스호텔,02-752-7111,4629,서울특별시 중구 퇴계로 130 (남산동2가),87,37.5590138,126.9861733
1862,(주)호텔롯데L7명동,02-310-1050,4537,서울특별시 중구 퇴계로 137 (충무로2가),251,37.5615919,126.9877434
1863,세종호텔,02-705-9171,4537,서울특별시 중구 퇴계로 145 (충무로2가),305,37.5615919,126.9877434
1864,디어스명동,02-268-7111,4627,서울특별시 중구 퇴계로 176 지하2층~14층 (남학동),112,37.5607718,126.9912521
1865,호텔마누(HOTEL MANU),02-757-2263,4527,서울특별시 중구 퇴계로 19 (남대문로5가),90,37.5587543,126.9745044
1866,호텔 도마(Hotel Doma),02-273-9603,4625,서울특별시 중구 퇴계로 216 (충무로4가),51,37.5622705,126.996153
1867,호텔더디자이너스 디디피,02-285-5401,4560,서울특별시 중구 퇴계로 293 (쌍림동 호텔더디자이너스디디피),86,37.5635752,127.0043943
1868,호텔 더 디자이너스 동대문,02-271-3501,4615,서울특별시 중구 퇴계로 306 (쌍림동),99,37.5635752,127.0043943
1869,토요코인 서울동대문 Ⅱ,02-272-1045,4565,서울특별시 중구 퇴계로 325 2층-19층 (광희동2가),207,37.5629322,126.9990455
1870,동대문파크 호스텔(Dongdaemunpark hostel),02-264-7888,4565,서울특별시 중구 퇴계로 329 (광희동2가 3~6층),15,37.5647153,127.0071557
1871,티마크그랜드호텔명동,02-283-2351,4634,서울특별시 중구 퇴계로 52 4~18층 (회현동1가),576,37.5605936,126.9802585
1872,(주)조선호텔앤리조트 레스케이프,02-317-4053,4529,서울특별시 중구 퇴계로 67 AK타워 B동 9층-24층 (회현동1가),204,37.5598346,126.9794946
1873,(주)서울렉스호텔,02-752-3191,4632,서울특별시 중구 퇴계로10길 23 (회현동1가),93,37.558174,126.9804201
1874,(주)뉴오리엔탈관광호텔,02-753-0701,4631,서울특별시 중구 퇴계로14길 1 (회현동3가),65,37.5603524,126.9840558
1875,명동 G-STAR(지스타) 2,02-752-6363,4631,서울특별시 중구 퇴계로18길 37 (남산동2가 12층),10,37.5591804,126.9850303
1876,남산호스텔,02-778-7800,4630,서울특별시 중구 퇴계로18길 67 (남산동2가 지하 1층~ 지상 5층),20,37.5579907,126.9845734
1877,퍼시픽호텔,02-777-7811,4631,서울특별시 중구 퇴계로20길 2 (남산동2가),139,37.5585004,126.9863224
1878,레인보우호텔(Rainbow Hotel),02-266-2207,4554,서울특별시 중구 퇴계로31길 29 (충무로3가 2F~5F),16,37.5624739,126.9921019
